freq,sex,age,training,wstatus,unit,geo,time,value
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RO2,2018,15.4
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RO2,2019,14.8
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RO2,2020,14.7
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RO2,2021,22.0
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RO2,2022,20.6
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RO2,2023,20.7
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RO2,2024,21.7
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RO2,2025,18.4
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RO21,2010,16.2
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RO21,2011,15.7
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RO21,2012,15.5
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RO21,2013,14.7
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RO21,2014,13.5
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RO21,2015,12.5
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RO21,2016,13.4
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RO21,2017,12.6
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RO21,2018,11.4
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RO21,2019,10.0
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RO21,2020,9.5
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RO21,2021,19.3
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RO21,2022,17.4
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RO21,2023,16.8
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RO21,2024,16.5
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RO21,2025,13.5
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RO22,2010,22.6
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RO22,2011,24.1
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RO22,2012,24.4
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RO22,2013,25.9
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RO22,2014,27.0
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RO22,2015,26.8
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RO22,2016,27.1
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RO22,2017,23.7
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RO22,2018,21.7
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RO22,2019,22.2
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RO22,2020,22.7
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RO22,2021,26.1
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RO22,2022,25.6
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RO22,2023,26.8
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RO22,2024,29.9
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RO22,2025,26.3
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RO3,2010,18.3
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RO3,2011,19.7
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RO3,2012,20.2
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RO3,2013,20.3
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RO3,2014,20.8
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RO3,2015,21.4
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RO3,2016,20.6
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RO3,2017,17.5
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RO3,2018,15.3
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RO3,2019,16.9
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RO3,2020,16.0
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RO3,2021,17.5
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RO3,2022,16.2
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RO3,2023,15.2
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RO3,2024,15.6
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RO3,2025,18.2
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RO31,2010,22.3
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RO31,2011,25.5
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RO31,2012,25.4
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RO31,2013,25.2
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RO31,2014,24.7
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RO31,2015,26.1
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RO31,2016,25.2
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RO31,2017,21.6
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RO31,2018,19.2
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RO31,2019,20.5
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RO31,2020,20.1
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RO31,2021,21.6
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RO31,2022,22.3
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RO31,2023,20.3
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RO31,2024,20.2
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RO31,2025,23.2
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RO32,2010,13.6
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RO32,2011,12.7
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RO32,2012,14.1
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RO32,2013,14.5
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RO32,2014,16.1
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RO32,2015,15.5
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RO32,2016,14.6
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RO32,2017,12.0
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RO32,2018,9.8
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RO32,2019,11.7
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RO32,2020,10.1
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RO32,2021,11.3
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RO32,2022,7.5
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RO32,2023,8.5
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RO32,2024,9.5
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RO32,2025,11.9
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RO4,2010,17.5
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RO4,2011,16.7
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RO4,2012,17.2
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RO4,2013,19.1
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RO4,2014,18.5
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RO4,2015,21.9
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RO4,2016,20.9
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RO4,2017,19.7
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RO4,2018,19.2
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RO4,2019,17.5
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RO4,2020,17.4
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RO4,2021,22.4
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RO4,2022,24.0
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RO4,2023,22.1
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RO4,2024,19.6
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RO4,2025,21.0
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RO41,2010,20.6
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RO41,2011,18.6
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RO41,2012,18.5
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RO41,2013,20.9
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RO41,2014,19.8
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RO41,2015,25.0
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RO41,2016,24.2
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RO41,2017,20.7
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RO41,2018,19.8
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RO41,2019,17.4
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RO41,2020,16.9
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RO41,2021,26.2
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RO41,2022,28.3
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RO41,2023,27.7
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RO41,2024,25.0
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RO41,2025,27.9
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RO42,2010,14.3
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RO42,2011,14.8
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RO42,2012,15.9
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RO42,2013,17.2
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RO42,2014,17.3
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RO42,2015,18.6
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RO42,2016,17.5
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RO42,2017,18.6
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RO42,2018,18.5
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RO42,2019,17.7
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RO42,2020,18.0
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RO42,2021,18.3
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RO42,2022,19.2
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RO42,2023,15.8
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RO42,2024,13.7
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RO42,2025,13.5
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RS,2010,24.8
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RS,2011,26.2
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RS,2012,26.2
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RS,2013,25.5
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RS,2014,25.5
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RS,2015,24.6
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RS,2016,22.3
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RS,2017,21.7
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RS,2018,20.1
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RS,2019,19.0
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RS,2020,20.0
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RS,2021,19.1
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RS,2022,15.4
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RS,2023,15.2
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RS,2024,14.9
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RS,2025,15.1
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RS1,2013,23.7
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RS1,2014,23.9
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RS1,2015,23.2
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RS1,2016,21.2
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RS1,2017,20.5
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RS1,2018,17.8
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RS1,2019,16.1
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RS1,2020,17.3
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RS1,2021,16.8
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RS1,2022,13.9
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RS1,2023,13.0
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RS1,2024,13.5
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RS1,2025,13.5
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RS11,2013,17.8
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RS11,2014,21.8
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RS11,2015,21.1
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RS11,2016,18.1
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RS11,2017,18.3
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RS11,2018,14.9
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RS11,2019,13.9
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RS11,2020,15.1
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RS11,2021,15.3
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RS11,2022,13.6
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RS11,2023,10.4
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RS11,2024,12.1
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RS11,2025,11.5
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RS12,2013,28.3
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RS12,2014,25.8
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RS12,2015,25.0
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RS12,2016,23.8
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RS12,2017,22.4
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RS12,2018,20.4
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RS12,2019,17.9
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RS12,2020,19.2
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RS12,2021,18.1
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RS12,2022,14.2
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RS12,2023,15.5
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RS12,2024,14.8
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RS12,2025,15.5
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RS2,2013,27.4
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RS2,2014,27.0
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RS2,2015,26.0
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RS2,2016,23.5
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RS2,2017,23.0
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RS2,2018,22.4
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RS2,2019,21.9
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RS2,2020,22.7
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RS2,2021,21.5
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RS2,2022,17.0
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RS2,2023,17.6
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RS2,2024,16.5
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RS2,2025,16.8
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RS21,2013,25.0
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RS21,2014,24.0
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RS21,2015,25.5
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RS21,2016,23.2
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RS21,2017,21.7
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RS21,2018,20.9
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RS21,2019,21.2
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RS21,2020,21.6
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RS21,2021,20.1
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RS21,2022,16.2
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RS21,2023,16.7
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RS21,2024,15.3
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RS21,2025,15.0
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RS22,2013,30.4
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RS22,2014,31.0
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RS22,2015,26.7
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RS22,2016,24.1
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RS22,2017,24.7
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RS22,2018,24.3
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RS22,2019,22.8
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RS22,2020,24.2
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RS22,2021,23.5
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RS22,2022,18.0
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RS22,2023,18.8
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RS22,2024,18.0
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,RS22,2025,19.2
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,SE,2010,8.3
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,SE,2011,7.9
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,SE,2012,8.4
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,SE,2013,7.9
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,SE,2014,7.8
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,SE,2015,7.4
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,SE,2016,7.1
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,SE,2017,6.8
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,SE,2018,6.9
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,SE,2019,6.3
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,SE,2020,7.2
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,SE,2021,6.1
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,SE,2022,5.6
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,SE,2023,5.7
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,SE,2024,6.3
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,SE,2025,5.9
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,SE1,2010,7.6
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,SE1,2011,7.3
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,SE1,2012,7.5
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,SE1,2013,7.2
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,SE1,2014,7.3
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,SE1,2015,7.5
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,SE1,2016,6.7
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,SE1,2017,6.6
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,SE1,2018,6.7
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,SE1,2019,5.6
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,SE1,2020,6.9
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,SE1,2021,5.7
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,SE1,2022,6.1
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,SE1,2023,5.6
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,SE1,2024,6.1
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,SE1,2025,6.2
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,SE11,2010,6.8
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,SE11,2011,6.5
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,SE11,2012,6.6
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,SE11,2013,6.4
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,SE11,2014,6.8
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,SE11,2015,7.2
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,SE11,2016,6.3
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,SE11,2017,5.9
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,SE11,2018,6.3
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,SE11,2019,5.3
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,SE11,2020,6.6
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,SE11,2021,5.1
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,SE11,2022,5.2
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,SE11,2023,5.1
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,SE11,2024,5.6
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,SE11,2025,5.7
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,SE12,2010,8.6
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,SE12,2011,8.2
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,SE12,2012,8.6
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,SE12,2013,8.2
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,SE12,2014,7.8
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,SE12,2015,7.9
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,SE12,2016,7.2
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,SE12,2017,7.5
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,SE12,2018,7.2
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,SE12,2019,5.9
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,SE12,2020,7.3
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,SE12,2021,6.5
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,SE12,2022,7.4
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,SE12,2023,6.2
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,SE12,2024,6.8
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,SE12,2025,7.0
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,SE2,2010,8.1
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,SE2,2011,8.1
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,SE2,2012,8.6
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,SE2,2013,8.0
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,SE2,2014,7.9
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,SE2,2015,7.1
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,SE2,2016,7.1
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,SE2,2017,6.8
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,SE2,2018,7.0
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,SE2,2019,6.2
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,SE2,2020,7.5
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,SE2,2021,6.1
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,SE2,2022,5.3
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,SE2,2023,5.6
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,SE2,2024,6.1
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,SE2,2025,5.6
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,SE21,2010,8.4
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,SE21,2011,7.9
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,SE21,2012,8.4
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,SE21,2013,7.8
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,SE21,2014,7.2
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,SE21,2015,6.4
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,SE21,2016,6.2
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,SE21,2017,6.3
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,SE21,2018,5.9
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,SE21,2019,6.3
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,SE21,2020,6.6
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,SE21,2021,5.6
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,SE21,2022,4.4
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,SE21,2023,3.7
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,SE21,2024,5.5
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,SE21,2025,6.4
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,SE22,2010,8.0
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,SE22,2011,8.7
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,SE22,2012,9.4
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,SE22,2013,8.3
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,SE22,2014,8.4
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,SE22,2015,7.7
A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,SE22,2016,8.1
