freq,unit,sex,age,nace_r2,geo,time,value
A,THS_PER,T,Y15-24,M,DE,2015,164.4
A,THS_PER,T,Y15-24,M,DE,2016,168.7
A,THS_PER,T,Y15-24,M,DE,2017,182.3
A,THS_PER,T,Y15-24,M,DE,2018,181.5
A,THS_PER,T,Y15-24,M,DE,2019,189.3
A,THS_PER,T,Y15-24,M,DE,2020,173.7
A,THS_PER,T,Y15-24,M,DE,2021,165.1
A,THS_PER,T,Y15-24,M,DE,2022,208.8
A,THS_PER,T,Y15-24,M,DE,2023,211.8
A,THS_PER,T,Y15-24,M,DE,2024,211.2
A,THS_PER,T,Y15-24,M,DE,2025,198.3
A,THS_PER,T,Y15-24,M,DK,2015,12.8
A,THS_PER,T,Y15-24,M,DK,2016,14.2
A,THS_PER,T,Y15-24,M,DK,2017,12.8
A,THS_PER,T,Y15-24,M,DK,2018,14.2
A,THS_PER,T,Y15-24,M,DK,2019,13.7
A,THS_PER,T,Y15-24,M,DK,2020,11.7
A,THS_PER,T,Y15-24,M,DK,2021,11.2
A,THS_PER,T,Y15-24,M,DK,2022,14.1
A,THS_PER,T,Y15-24,M,DK,2023,13.0
A,THS_PER,T,Y15-24,M,DK,2024,12.5
A,THS_PER,T,Y15-24,M,DK,2025,13.4
A,THS_PER,T,Y15-24,M,EA21,2015,447.4
A,THS_PER,T,Y15-24,M,EA21,2016,454.7
A,THS_PER,T,Y15-24,M,EA21,2017,483.9
A,THS_PER,T,Y15-24,M,EA21,2018,497.9
A,THS_PER,T,Y15-24,M,EA21,2019,523.1
A,THS_PER,T,Y15-24,M,EA21,2020,479.3
A,THS_PER,T,Y15-24,M,EA21,2021,570.9
A,THS_PER,T,Y15-24,M,EA21,2022,656.6
A,THS_PER,T,Y15-24,M,EA21,2023,681.8
A,THS_PER,T,Y15-24,M,EA21,2024,664.7
A,THS_PER,T,Y15-24,M,EA21,2025,639.9
A,THS_PER,T,Y15-24,M,EE,2015,1.5
A,THS_PER,T,Y15-24,M,EE,2016,1.8
A,THS_PER,T,Y15-24,M,EE,2017,2.2
A,THS_PER,T,Y15-24,M,EE,2018,2.2
A,THS_PER,T,Y15-24,M,EE,2019,2.6
A,THS_PER,T,Y15-24,M,EE,2020,1.9
A,THS_PER,T,Y15-24,M,EE,2021,1.8
A,THS_PER,T,Y15-24,M,EE,2022,1.3
A,THS_PER,T,Y15-24,M,EE,2023,2.6
A,THS_PER,T,Y15-24,M,EL,2015,4.6
A,THS_PER,T,Y15-24,M,EL,2016,3.8
A,THS_PER,T,Y15-24,M,EL,2017,4.6
A,THS_PER,T,Y15-24,M,EL,2018,4.4
A,THS_PER,T,Y15-24,M,EL,2019,5.0
A,THS_PER,T,Y15-24,M,EL,2020,6.2
A,THS_PER,T,Y15-24,M,EL,2021,6.6
A,THS_PER,T,Y15-24,M,EL,2022,8.0
A,THS_PER,T,Y15-24,M,EL,2023,7.8
A,THS_PER,T,Y15-24,M,EL,2024,6.1
A,THS_PER,T,Y15-24,M,EL,2025,11.5
A,THS_PER,T,Y15-24,M,ES,2015,26.7
A,THS_PER,T,Y15-24,M,ES,2016,33.1
A,THS_PER,T,Y15-24,M,ES,2017,33.2
A,THS_PER,T,Y15-24,M,ES,2018,36.8
A,THS_PER,T,Y15-24,M,ES,2019,35.7
A,THS_PER,T,Y15-24,M,ES,2020,33.2
A,THS_PER,T,Y15-24,M,ES,2021,54.7
A,THS_PER,T,Y15-24,M,ES,2022,56.4
A,THS_PER,T,Y15-24,M,ES,2023,61.1
A,THS_PER,T,Y15-24,M,ES,2024,65.1
A,THS_PER,T,Y15-24,M,ES,2025,66.0
A,THS_PER,T,Y15-24,M,EU27_2020,2015,532.7
A,THS_PER,T,Y15-24,M,EU27_2020,2016,538.7
A,THS_PER,T,Y15-24,M,EU27_2020,2017,572.1
A,THS_PER,T,Y15-24,M,EU27_2020,2018,583.7
A,THS_PER,T,Y15-24,M,EU27_2020,2019,621.6
A,THS_PER,T,Y15-24,M,EU27_2020,2020,562.3
A,THS_PER,T,Y15-24,M,EU27_2020,2021,665.0
A,THS_PER,T,Y15-24,M,EU27_2020,2022,749.3
A,THS_PER,T,Y15-24,M,EU27_2020,2023,781.0
A,THS_PER,T,Y15-24,M,EU27_2020,2024,765.8
A,THS_PER,T,Y15-24,M,EU27_2020,2025,748.2
A,THS_PER,T,Y15-24,M,FI,2015,9.5
A,THS_PER,T,Y15-24,M,FI,2016,8.4
A,THS_PER,T,Y15-24,M,FI,2017,8.7
A,THS_PER,T,Y15-24,M,FI,2018,10.3
A,THS_PER,T,Y15-24,M,FI,2019,9.6
A,THS_PER,T,Y15-24,M,FI,2020,11.2
A,THS_PER,T,Y15-24,M,FI,2021,11.1
A,THS_PER,T,Y15-24,M,FI,2022,10.7
A,THS_PER,T,Y15-24,M,FI,2023,9.5
A,THS_PER,T,Y15-24,M,FI,2024,8.6
A,THS_PER,T,Y15-24,M,FI,2025,8.4
A,THS_PER,T,Y15-24,M,FR,2015,95.4
A,THS_PER,T,Y15-24,M,FR,2016,91.9
A,THS_PER,T,Y15-24,M,FR,2017,98.2
A,THS_PER,T,Y15-24,M,FR,2018,97.6
A,THS_PER,T,Y15-24,M,FR,2019,109.6
A,THS_PER,T,Y15-24,M,FR,2020,98.3
A,THS_PER,T,Y15-24,M,FR,2021,132.8
A,THS_PER,T,Y15-24,M,FR,2022,154.2
A,THS_PER,T,Y15-24,M,FR,2023,173.7
A,THS_PER,T,Y15-24,M,FR,2024,155.3
A,THS_PER,T,Y15-24,M,FR,2025,138.5
A,THS_PER,T,Y15-24,M,HR,2015,1.1
A,THS_PER,T,Y15-24,M,HR,2016,2.1
A,THS_PER,T,Y15-24,M,HR,2017,3.5
A,THS_PER,T,Y15-24,M,HR,2018,2.4
A,THS_PER,T,Y15-24,M,HR,2019,2.6
A,THS_PER,T,Y15-24,M,HR,2020,2.7
A,THS_PER,T,Y15-24,M,HR,2021,4.1
A,THS_PER,T,Y15-24,M,HR,2022,3.8
A,THS_PER,T,Y15-24,M,HR,2023,1.8
A,THS_PER,T,Y15-24,M,HR,2024,3.5
A,THS_PER,T,Y15-24,M,HR,2025,3.4
A,THS_PER,T,Y15-24,M,HU,2015,5.6
A,THS_PER,T,Y15-24,M,HU,2016,4.7
A,THS_PER,T,Y15-24,M,HU,2017,4.8
A,THS_PER,T,Y15-24,M,HU,2018,6.2
A,THS_PER,T,Y15-24,M,HU,2019,7.5
A,THS_PER,T,Y15-24,M,HU,2020,9.0
A,THS_PER,T,Y15-24,M,HU,2021,9.4
A,THS_PER,T,Y15-24,M,HU,2022,10.0
A,THS_PER,T,Y15-24,M,HU,2023,7.8
A,THS_PER,T,Y15-24,M,HU,2024,7.6
A,THS_PER,T,Y15-24,M,HU,2025,8.5
A,THS_PER,T,Y15-24,M,IE,2015,9.3
A,THS_PER,T,Y15-24,M,IE,2016,10.1
A,THS_PER,T,Y15-24,M,IE,2017,9.8
A,THS_PER,T,Y15-24,M,IE,2018,10.2
A,THS_PER,T,Y15-24,M,IE,2019,10.1
A,THS_PER,T,Y15-24,M,IE,2020,11.9
A,THS_PER,T,Y15-24,M,IE,2021,15.2
A,THS_PER,T,Y15-24,M,IE,2022,13.9
A,THS_PER,T,Y15-24,M,IE,2023,15.1
A,THS_PER,T,Y15-24,M,IE,2024,15.1
A,THS_PER,T,Y15-24,M,IE,2025,17.0
A,THS_PER,T,Y15-24,M,IS,2020,0.7
A,THS_PER,T,Y15-24,M,IS,2022,0.9
A,THS_PER,T,Y15-24,M,IS,2023,0.7
A,THS_PER,T,Y15-24,M,IT,2015,30.1
A,THS_PER,T,Y15-24,M,IT,2016,31.5
A,THS_PER,T,Y15-24,M,IT,2017,30.2
A,THS_PER,T,Y15-24,M,IT,2018,32.1
A,THS_PER,T,Y15-24,M,IT,2019,38.8
A,THS_PER,T,Y15-24,M,IT,2020,33.0
A,THS_PER,T,Y15-24,M,IT,2021,42.1
A,THS_PER,T,Y15-24,M,IT,2022,52.4
A,THS_PER,T,Y15-24,M,IT,2023,50.3
A,THS_PER,T,Y15-24,M,IT,2024,47.3
A,THS_PER,T,Y15-24,M,IT,2025,40.3
A,THS_PER,T,Y15-24,M,LT,2015,3.9
A,THS_PER,T,Y15-24,M,LT,2016,5.0
A,THS_PER,T,Y15-24,M,LT,2017,5.0
A,THS_PER,T,Y15-24,M,LT,2018,4.2
A,THS_PER,T,Y15-24,M,LT,2019,4.3
A,THS_PER,T,Y15-24,M,LT,2020,4.1
A,THS_PER,T,Y15-24,M,LT,2021,3.3
A,THS_PER,T,Y15-24,M,LT,2022,5.1
A,THS_PER,T,Y15-24,M,LT,2023,5.5
A,THS_PER,T,Y15-24,M,LT,2024,4.7
A,THS_PER,T,Y15-24,M,LT,2025,5.8
A,THS_PER,T,Y15-24,M,LU,2015,1.5
A,THS_PER,T,Y15-24,M,LU,2016,1.6
A,THS_PER,T,Y15-24,M,LU,2017,0.6
A,THS_PER,T,Y15-24,M,LU,2018,1.4
A,THS_PER,T,Y15-24,M,LU,2019,1.7
A,THS_PER,T,Y15-24,M,LU,2020,1.5
A,THS_PER,T,Y15-24,M,LU,2021,1.2
A,THS_PER,T,Y15-24,M,LU,2022,1.0
A,THS_PER,T,Y15-24,M,LV,2015,4.8
A,THS_PER,T,Y15-24,M,LV,2016,3.1
A,THS_PER,T,Y15-24,M,LV,2017,3.2
A,THS_PER,T,Y15-24,M,LV,2018,2.8
A,THS_PER,T,Y15-24,M,LV,2019,3.2
A,THS_PER,T,Y15-24,M,LV,2020,2.0
A,THS_PER,T,Y15-24,M,LV,2022,3.0
A,THS_PER,T,Y15-24,M,LV,2024,2.1
A,THS_PER,T,Y15-24,M,LV,2025,3.3
A,THS_PER,T,Y15-24,M,MK,2015,0.6
A,THS_PER,T,Y15-24,M,MK,2016,0.5
A,THS_PER,T,Y15-24,M,MK,2019,0.9
A,THS_PER,T,Y15-24,M,MK,2020,0.7
A,THS_PER,T,Y15-24,M,MK,2021,0.9
A,THS_PER,T,Y15-24,M,MK,2022,0.8
A,THS_PER,T,Y15-24,M,MK,2024,0.7
A,THS_PER,T,Y15-24,M,MK,2025,0.8
A,THS_PER,T,Y15-24,M,MT,2015,1.4
A,THS_PER,T,Y15-24,M,MT,2016,1.5
A,THS_PER,T,Y15-24,M,MT,2017,1.6
A,THS_PER,T,Y15-24,M,MT,2018,1.7
A,THS_PER,T,Y15-24,M,MT,2019,1.3
A,THS_PER,T,Y15-24,M,MT,2020,1.8
A,THS_PER,T,Y15-24,M,MT,2021,1.6
A,THS_PER,T,Y15-24,M,MT,2022,1.6
A,THS_PER,T,Y15-24,M,MT,2023,1.8
A,THS_PER,T,Y15-24,M,MT,2024,2.2
A,THS_PER,T,Y15-24,M,MT,2025,1.5
A,THS_PER,T,Y15-24,M,NL,2015,36.1
A,THS_PER,T,Y15-24,M,NL,2016,36.7
A,THS_PER,T,Y15-24,M,NL,2017,40.8
A,THS_PER,T,Y15-24,M,NL,2018,44.5
A,THS_PER,T,Y15-24,M,NL,2019,45.8
A,THS_PER,T,Y15-24,M,NL,2020,38.2
A,THS_PER,T,Y15-24,M,NL,2021,67.0
A,THS_PER,T,Y15-24,M,NL,2022,73.2
A,THS_PER,T,Y15-24,M,NL,2023,71.0
A,THS_PER,T,Y15-24,M,NL,2024,69.4
A,THS_PER,T,Y15-24,M,NL,2025,70.5
A,THS_PER,T,Y15-24,M,NO,2015,7.4
A,THS_PER,T,Y15-24,M,NO,2016,6.9
A,THS_PER,T,Y15-24,M,NO,2017,6.5
A,THS_PER,T,Y15-24,M,NO,2018,6.8
A,THS_PER,T,Y15-24,M,NO,2019,7.7
A,THS_PER,T,Y15-24,M,NO,2020,8.4
A,THS_PER,T,Y15-24,M,NO,2021,7.7
A,THS_PER,T,Y15-24,M,NO,2022,9.0
A,THS_PER,T,Y15-24,M,NO,2023,8.7
A,THS_PER,T,Y15-24,M,NO,2024,7.8
A,THS_PER,T,Y15-24,M,NO,2025,7.8
A,THS_PER,T,Y15-24,M,PL,2015,30.8
A,THS_PER,T,Y15-24,M,PL,2016,29.8
A,THS_PER,T,Y15-24,M,PL,2017,30.7
A,THS_PER,T,Y15-24,M,PL,2018,27.3
A,THS_PER,T,Y15-24,M,PL,2019,40.1
A,THS_PER,T,Y15-24,M,PL,2020,34.0
A,THS_PER,T,Y15-24,M,PL,2021,38.1
A,THS_PER,T,Y15-24,M,PL,2022,35.7
A,THS_PER,T,Y15-24,M,PL,2023,37.5
A,THS_PER,T,Y15-24,M,PL,2024,40.2
A,THS_PER,T,Y15-24,M,PL,2025,45.9
A,THS_PER,T,Y15-24,M,PT,2015,9.1
A,THS_PER,T,Y15-24,M,PT,2016,9.2
A,THS_PER,T,Y15-24,M,PT,2017,11.6
A,THS_PER,T,Y15-24,M,PT,2018,15.3
A,THS_PER,T,Y15-24,M,PT,2019,14.3
A,THS_PER,T,Y15-24,M,PT,2020,11.2
A,THS_PER,T,Y15-24,M,PT,2021,16.0
A,THS_PER,T,Y15-24,M,PT,2022,13.7
A,THS_PER,T,Y15-24,M,PT,2023,15.1
A,THS_PER,T,Y15-24,M,PT,2024,15.2
A,THS_PER,T,Y15-24,M,PT,2025,17.7
A,THS_PER,T,Y15-24,M,RO,2017,6.6
A,THS_PER,T,Y15-24,M,RO,2018,6.9
A,THS_PER,T,Y15-24,M,RO,2025,7.0
A,THS_PER,T,Y15-24,M,RS,2015,2.1
A,THS_PER,T,Y15-24,M,RS,2016,2.9
A,THS_PER,T,Y15-24,M,RS,2017,3.7
A,THS_PER,T,Y15-24,M,RS,2018,2.7
A,THS_PER,T,Y15-24,M,RS,2019,2.5
A,THS_PER,T,Y15-24,M,RS,2020,3.6
A,THS_PER,T,Y15-24,M,RS,2021,3.4
A,THS_PER,T,Y15-24,M,RS,2022,3.2
A,THS_PER,T,Y15-24,M,RS,2023,3.0
A,THS_PER,T,Y15-24,M,RS,2024,4.1
A,THS_PER,T,Y15-24,M,RS,2025,5.0
A,THS_PER,T,Y15-24,M,SE,2015,23.7
A,THS_PER,T,Y15-24,M,SE,2016,23.8
A,THS_PER,T,Y15-24,M,SE,2017,21.3
A,THS_PER,T,Y15-24,M,SE,2018,21.3
A,THS_PER,T,Y15-24,M,SE,2019,23.6
A,THS_PER,T,Y15-24,M,SE,2020,17.1
A,THS_PER,T,Y15-24,M,SE,2021,22.1
A,THS_PER,T,Y15-24,M,SE,2022,20.9
A,THS_PER,T,Y15-24,M,SE,2023,25.5
A,THS_PER,T,Y15-24,M,SE,2024,26.3
A,THS_PER,T,Y15-24,M,SE,2025,23.1
A,THS_PER,T,Y15-24,M,SI,2015,0.9
A,THS_PER,T,Y15-24,M,SI,2016,0.9
A,THS_PER,T,Y15-24,M,SI,2017,1.6
A,THS_PER,T,Y15-24,M,SI,2018,1.5
A,THS_PER,T,Y15-24,M,SI,2019,1.6
A,THS_PER,T,Y15-24,M,SI,2020,1.3
A,THS_PER,T,Y15-24,M,SI,2021,2.5
A,THS_PER,T,Y15-24,M,SI,2022,3.2
A,THS_PER,T,Y15-24,M,SI,2023,3.1
A,THS_PER,T,Y15-24,M,SI,2024,3.3
A,THS_PER,T,Y15-24,M,SI,2025,3.4
A,THS_PER,T,Y15-24,M,SK,2015,2.8
A,THS_PER,T,Y15-24,M,SK,2016,2.8
A,THS_PER,T,Y15-24,M,SK,2017,3.5
A,THS_PER,T,Y15-24,M,SK,2018,3.4
A,THS_PER,T,Y15-24,M,SK,2019,2.8
A,THS_PER,T,Y15-24,M,TR,2015,101.6
A,THS_PER,T,Y15-24,M,TR,2016,116.8
A,THS_PER,T,Y15-24,M,TR,2017,118.3
A,THS_PER,T,Y15-24,M,TR,2018,133.9
A,THS_PER,T,Y15-24,M,TR,2019,103.4
A,THS_PER,T,Y15-24,M,TR,2020,90.9
A,THS_PER,T,Y15-24,M,TR,2021,103.4
A,THS_PER,T,Y15-24,M,TR,2022,110.8
A,THS_PER,T,Y15-24,M,TR,2023,114.5
A,THS_PER,T,Y15-24,M,TR,2024,110.4
A,THS_PER,T,Y15-24,M,TR,2025,100.7
A,THS_PER,T,Y15-24,M,UK,2015,178.2
A,THS_PER,T,Y15-24,M,UK,2016,190.2
A,THS_PER,T,Y15-24,M,UK,2017,195.9
A,THS_PER,T,Y15-24,M,UK,2018,205.4
A,THS_PER,T,Y15-24,M,UK,2019,175.2
A,THS_PER,T,Y15-24,N,AT,2015,14.2
A,THS_PER,T,Y15-24,N,AT,2016,15.6
A,THS_PER,T,Y15-24,N,AT,2017,14.1
A,THS_PER,T,Y15-24,N,AT,2018,17.9
A,THS_PER,T,Y15-24,N,AT,2019,18.3
A,THS_PER,T,Y15-24,N,AT,2020,13.7
A,THS_PER,T,Y15-24,N,AT,2021,11.9
A,THS_PER,T,Y15-24,N,AT,2022,12.1
A,THS_PER,T,Y15-24,N,AT,2023,11.5
A,THS_PER,T,Y15-24,N,AT,2024,13.4
A,THS_PER,T,Y15-24,N,AT,2025,10.4
A,THS_PER,T,Y15-24,N,BA,2021,1.2
A,THS_PER,T,Y15-24,N,BA,2022,0.9
A,THS_PER,T,Y15-24,N,BA,2023,0.8
A,THS_PER,T,Y15-24,N,BA,2024,1.0
A,THS_PER,T,Y15-24,N,BE,2015,18.3
A,THS_PER,T,Y15-24,N,BE,2016,20.6
A,THS_PER,T,Y15-24,N,BE,2017,16.6
A,THS_PER,T,Y15-24,N,BE,2018,19.4
A,THS_PER,T,Y15-24,N,BE,2019,20.1
A,THS_PER,T,Y15-24,N,BE,2020,16.9
A,THS_PER,T,Y15-24,N,BE,2021,20.8
A,THS_PER,T,Y15-24,N,BE,2022,15.2
A,THS_PER,T,Y15-24,N,BE,2023,18.4
A,THS_PER,T,Y15-24,N,BE,2024,16.2
A,THS_PER,T,Y15-24,N,BE,2025,17.2
A,THS_PER,T,Y15-24,N,BG,2015,7.9
A,THS_PER,T,Y15-24,N,BG,2016,6.9
A,THS_PER,T,Y15-24,N,BG,2017,5.5
A,THS_PER,T,Y15-24,N,BG,2018,5.5
A,THS_PER,T,Y15-24,N,BG,2019,4.3
A,THS_PER,T,Y15-24,N,BG,2021,3.7
A,THS_PER,T,Y15-24,N,BG,2022,5.3
A,THS_PER,T,Y15-24,N,BG,2023,5.5
A,THS_PER,T,Y15-24,N,BG,2024,5.2
A,THS_PER,T,Y15-24,N,BG,2025,4.3
A,THS_PER,T,Y15-24,N,CH,2015,19.5
A,THS_PER,T,Y15-24,N,CH,2016,21.4
A,THS_PER,T,Y15-24,N,CH,2017,21.8
A,THS_PER,T,Y15-24,N,CH,2018,17.8
A,THS_PER,T,Y15-24,N,CH,2019,16.8
A,THS_PER,T,Y15-24,N,CH,2020,17.5
A,THS_PER,T,Y15-24,N,CH,2021,16.6
A,THS_PER,T,Y15-24,N,CH,2022,15.7
A,THS_PER,T,Y15-24,N,CH,2023,16.4
A,THS_PER,T,Y15-24,N,CH,2024,15.7
A,THS_PER,T,Y15-24,N,CH,2025,20.1
A,THS_PER,T,Y15-24,N,CY,2015,0.6
A,THS_PER,T,Y15-24,N,CY,2016,0.6
A,THS_PER,T,Y15-24,N,CY,2018,0.9
A,THS_PER,T,Y15-24,N,CY,2019,0.7
A,THS_PER,T,Y15-24,N,CY,2020,0.7
A,THS_PER,T,Y15-24,N,CY,2021,0.6
A,THS_PER,T,Y15-24,N,CY,2022,0.6
A,THS_PER,T,Y15-24,N,CY,2023,0.6
A,THS_PER,T,Y15-24,N,CY,2024,0.7
A,THS_PER,T,Y15-24,N,CY,2025,0.8
A,THS_PER,T,Y15-24,N,CZ,2015,6.7
A,THS_PER,T,Y15-24,N,CZ,2016,6.5
A,THS_PER,T,Y15-24,N,CZ,2017,7.0
A,THS_PER,T,Y15-24,N,CZ,2018,6.4
A,THS_PER,T,Y15-24,N,CZ,2019,6.0
A,THS_PER,T,Y15-24,N,CZ,2020,4.2
A,THS_PER,T,Y15-24,N,CZ,2021,4.6
A,THS_PER,T,Y15-24,N,CZ,2022,5.8
A,THS_PER,T,Y15-24,N,CZ,2023,5.8
A,THS_PER,T,Y15-24,N,CZ,2024,6.3
A,THS_PER,T,Y15-24,N,CZ,2025,8.0
A,THS_PER,T,Y15-24,N,DE,2015,153.2
A,THS_PER,T,Y15-24,N,DE,2016,141.0
A,THS_PER,T,Y15-24,N,DE,2017,154.2
A,THS_PER,T,Y15-24,N,DE,2018,141.4
A,THS_PER,T,Y15-24,N,DE,2019,156.6
A,THS_PER,T,Y15-24,N,DE,2020,128.3
A,THS_PER,T,Y15-24,N,DE,2021,125.9
A,THS_PER,T,Y15-24,N,DE,2022,148.4
A,THS_PER,T,Y15-24,N,DE,2023,157.2
A,THS_PER,T,Y15-24,N,DE,2024,155.4
A,THS_PER,T,Y15-24,N,DE,2025,141.1
A,THS_PER,T,Y15-24,N,DK,2015,11.3
A,THS_PER,T,Y15-24,N,DK,2016,11.2
A,THS_PER,T,Y15-24,N,DK,2017,12.4
A,THS_PER,T,Y15-24,N,DK,2018,11.7
A,THS_PER,T,Y15-24,N,DK,2019,12.9
A,THS_PER,T,Y15-24,N,DK,2020,11.8
A,THS_PER,T,Y15-24,N,DK,2021,8.9
A,THS_PER,T,Y15-24,N,DK,2022,8.1
A,THS_PER,T,Y15-24,N,DK,2023,9.6
A,THS_PER,T,Y15-24,N,DK,2024,10.2
A,THS_PER,T,Y15-24,N,DK,2025,12.9
A,THS_PER,T,Y15-24,N,EA21,2015,487.9
A,THS_PER,T,Y15-24,N,EA21,2016,485.7
A,THS_PER,T,Y15-24,N,EA21,2017,497.3
A,THS_PER,T,Y15-24,N,EA21,2018,507.4
A,THS_PER,T,Y15-24,N,EA21,2019,524.9
A,THS_PER,T,Y15-24,N,EA21,2020,446.9
A,THS_PER,T,Y15-24,N,EA21,2021,462.0
A,THS_PER,T,Y15-24,N,EA21,2022,547.3
A,THS_PER,T,Y15-24,N,EA21,2023,575.3
A,THS_PER,T,Y15-24,N,EA21,2024,575.7
A,THS_PER,T,Y15-24,N,EA21,2025,547.0
A,THS_PER,T,Y15-24,N,EE,2015,1.1
A,THS_PER,T,Y15-24,N,EE,2016,2.1
A,THS_PER,T,Y15-24,N,EE,2017,2.3
A,THS_PER,T,Y15-24,N,EE,2018,2.6
A,THS_PER,T,Y15-24,N,EE,2019,1.4
A,THS_PER,T,Y15-24,N,EE,2020,1.3
A,THS_PER,T,Y15-24,N,EE,2021,1.6
A,THS_PER,T,Y15-24,N,EE,2022,2.0
A,THS_PER,T,Y15-24,N,EE,2023,1.7
A,THS_PER,T,Y15-24,N,EL,2015,4.1
A,THS_PER,T,Y15-24,N,EL,2016,2.7
A,THS_PER,T,Y15-24,N,EL,2017,3.1
A,THS_PER,T,Y15-24,N,EL,2018,3.1
A,THS_PER,T,Y15-24,N,EL,2019,2.7
A,THS_PER,T,Y15-24,N,EL,2020,3.8
A,THS_PER,T,Y15-24,N,EL,2021,2.9
A,THS_PER,T,Y15-24,N,EL,2022,2.6
A,THS_PER,T,Y15-24,N,EL,2023,3.3
A,THS_PER,T,Y15-24,N,EL,2024,4.9
A,THS_PER,T,Y15-24,N,EL,2025,3.6
A,THS_PER,T,Y15-24,N,ES,2015,33.7
A,THS_PER,T,Y15-24,N,ES,2016,29.5
A,THS_PER,T,Y15-24,N,ES,2017,31.5
A,THS_PER,T,Y15-24,N,ES,2018,41.8
A,THS_PER,T,Y15-24,N,ES,2019,41.8
A,THS_PER,T,Y15-24,N,ES,2020,34.2
A,THS_PER,T,Y15-24,N,ES,2021,37.3
A,THS_PER,T,Y15-24,N,ES,2022,46.2
A,THS_PER,T,Y15-24,N,ES,2023,56.8
A,THS_PER,T,Y15-24,N,ES,2024,59.9
A,THS_PER,T,Y15-24,N,ES,2025,60.0
A,THS_PER,T,Y15-24,N,EU27_2020,2015,598.8
A,THS_PER,T,Y15-24,N,EU27_2020,2016,593.4
A,THS_PER,T,Y15-24,N,EU27_2020,2017,606.9
A,THS_PER,T,Y15-24,N,EU27_2020,2018,607.4
A,THS_PER,T,Y15-24,N,EU27_2020,2019,622.8
A,THS_PER,T,Y15-24,N,EU27_2020,2020,527.5
A,THS_PER,T,Y15-24,N,EU27_2020,2021,542.9
A,THS_PER,T,Y15-24,N,EU27_2020,2022,635.6
A,THS_PER,T,Y15-24,N,EU27_2020,2023,671.8
A,THS_PER,T,Y15-24,N,EU27_2020,2024,674.1
A,THS_PER,T,Y15-24,N,EU27_2020,2025,642.1
A,THS_PER,T,Y15-24,N,FI,2015,17.7
A,THS_PER,T,Y15-24,N,FI,2016,16.5
A,THS_PER,T,Y15-24,N,FI,2017,15.9
A,THS_PER,T,Y15-24,N,FI,2018,16.8
A,THS_PER,T,Y15-24,N,FI,2019,18.8
A,THS_PER,T,Y15-24,N,FI,2020,13.9
A,THS_PER,T,Y15-24,N,FI,2021,16.7
A,THS_PER,T,Y15-24,N,FI,2022,18.2
A,THS_PER,T,Y15-24,N,FI,2023,21.3
A,THS_PER,T,Y15-24,N,FI,2024,19.1
A,THS_PER,T,Y15-24,N,FI,2025,17.4
A,THS_PER,T,Y15-24,N,FR,2015,78.8
A,THS_PER,T,Y15-24,N,FR,2016,82.6
A,THS_PER,T,Y15-24,N,FR,2017,90.6
A,THS_PER,T,Y15-24,N,FR,2018,95.7
A,THS_PER,T,Y15-24,N,FR,2019,92.7
A,THS_PER,T,Y15-24,N,FR,2020,75.3
A,THS_PER,T,Y15-24,N,FR,2021,95.1
A,THS_PER,T,Y15-24,N,FR,2022,130.5
A,THS_PER,T,Y15-24,N,FR,2023,128.9
A,THS_PER,T,Y15-24,N,FR,2024,126.3
A,THS_PER,T,Y15-24,N,FR,2025,119.5
A,THS_PER,T,Y15-24,N,HR,2015,2.8
A,THS_PER,T,Y15-24,N,HR,2016,3.4
A,THS_PER,T,Y15-24,N,HR,2017,4.1
A,THS_PER,T,Y15-24,N,HR,2018,3.6
A,THS_PER,T,Y15-24,N,HR,2019,2.9
A,THS_PER,T,Y15-24,N,HR,2020,3.7
A,THS_PER,T,Y15-24,N,HR,2021,2.5
A,THS_PER,T,Y15-24,N,HR,2022,2.6
A,THS_PER,T,Y15-24,N,HR,2023,1.5
A,THS_PER,T,Y15-24,N,HR,2024,1.5
A,THS_PER,T,Y15-24,N,HR,2025,1.5
A,THS_PER,T,Y15-24,N,HU,2015,11.0
A,THS_PER,T,Y15-24,N,HU,2016,10.7
A,THS_PER,T,Y15-24,N,HU,2017,9.0
A,THS_PER,T,Y15-24,N,HU,2018,6.7
A,THS_PER,T,Y15-24,N,HU,2019,6.8
A,THS_PER,T,Y15-24,N,HU,2020,6.5
A,THS_PER,T,Y15-24,N,HU,2021,8.0
A,THS_PER,T,Y15-24,N,HU,2022,7.7
A,THS_PER,T,Y15-24,N,HU,2023,8.0
A,THS_PER,T,Y15-24,N,HU,2024,11.3
A,THS_PER,T,Y15-24,N,HU,2025,7.2
A,THS_PER,T,Y15-24,N,IE,2015,6.6
A,THS_PER,T,Y15-24,N,IE,2016,10.9
A,THS_PER,T,Y15-24,N,IE,2017,8.9
A,THS_PER,T,Y15-24,N,IE,2018,9.7
A,THS_PER,T,Y15-24,N,IE,2019,8.8
A,THS_PER,T,Y15-24,N,IE,2020,7.4
A,THS_PER,T,Y15-24,N,IE,2021,8.0
A,THS_PER,T,Y15-24,N,IE,2022,9.6
A,THS_PER,T,Y15-24,N,IE,2023,10.1
A,THS_PER,T,Y15-24,N,IE,2024,10.0
A,THS_PER,T,Y15-24,N,IE,2025,8.7
A,THS_PER,T,Y15-24,N,IS,2015,1.0
A,THS_PER,T,Y15-24,N,IS,2016,1.2
A,THS_PER,T,Y15-24,N,IS,2017,1.1
A,THS_PER,T,Y15-24,N,IS,2018,1.1
